file_id,company,from_rel,to_rel,disposition,bucket,renamed,reason,ok
F00353,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Convertible Promissory Note - Exelon Foundation (Cambium Carbon PBC) - Convertible Promissory Note - Exelon Foundation (Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Convertible Promissory Note - Exelon Foundation (Cambium Carbon PBC) - Convertible Promissory Note - Exelon Foundation (Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00354,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Convertible Promissory Note - Exelon Foundation (Cambium Carbon PBC).DOCX,COMPANIES/Cambium/02_Financing_and_Legal/Convertible Promissory Note - Exelon Foundation (Cambium Carbon PBC).DOCX,PLACED,02 Financing & Legal,False,moved,True
F00355,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Exelon Foundation  - Convertible Note Purchase Agreement (Cambium Carbon).DOCX,COMPANIES/Cambium/02_Financing_and_Legal/Exelon Foundation - Convertible Note Purchase Agreement (Cambium Carbon).DOCX,PLACED,02 Financing & Legal,True,moved,True
F00356,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Exelon Foundation - Convertible Promissory Note (Cambium Carbon) (1).DOCX,COMPANIES/Cambium/02_Financing_and_Legal/Exelon Foundation - Convertible Promissory Note (Cambium Carbon) (1).DOCX,PLACED,02 Financing & Legal,False,moved,True
F00357,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Exelon Foundation - Convertible Promissory Note (Cambium Carbon).DOCX,COMPANIES/Cambium/14_Historical_Superseded/Exelon Foundation - Convertible Promissory Note (Cambium Carbon).DOCX,SUPERSEDED,14 Historical / Superseded,False,moved,True
F00358,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Final - Convertible Promissory Note - Exelon (Cambium Carbon PBC).docx,COMPANIES/Cambium/02_Financing_and_Legal/Final - Convertible Promissory Note - Exelon (Cambium Carbon PBC).docx,PLACED,02 Financing & Legal,False,moved,True
F00359,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Final Side Letter - Exelon (Cambium Carbon).docx,COMPANIES/Cambium/02_Financing_and_Legal/Final Side Letter - Exelon (Cambium Carbon).docx,PLACED,02 Financing & Legal,False,moved,True
F00360,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/Side Letter (Cambium Carbon).DOCX,COMPANIES/Cambium/02_Financing_and_Legal/Side Letter (Cambium Carbon).DOCX,PLACED,02 Financing & Legal,False,moved,True
F00361,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Exelon/v2 Cambium Rev. - Side Letter (Cambium Carbon).docx,COMPANIES/Cambium/02_Financing_and_Legal/v2 Cambium Rev. - Side Letter (Cambium Carbon).docx,PLACED,02 Financing & Legal,False,moved,True
F00362,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/Climate Signature Page.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Climate Signature Page.pdf,PLACED,02 Financing & Legal,False,moved,True
F00363,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/FINAL Convertible Promissory Note (CAM Fund I - Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note (CAM Fund I - Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00364,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/FINAL Convertible Promissory Note (K. Webb - Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note (K. Webb - Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00365,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/FINAL Convertible Promissory Note (T. O_Keef - Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note (T. O_Keef - Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00366,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/FINAL Convertible Promissory Note (T. Weise - Cambium Carbon PBC.pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note (T. Weise - Cambium Carbon PBC.pdf,PLACED,02 Financing & Legal,False,moved,True
F00367,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/FINAL Convertible Promissory Note - J. Levitt (Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note - J. Levitt (Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00368,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/FINAL Convertible Promissory Note - S. Levitt (Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note - S. Levitt (Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00369,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/Final - Convertible Promissory Note - Exelon (Cambium Carbon PBC).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Final - Convertible Promissory Note - Exelon (Cambium Carbon PBC).pdf,PLACED,02 Financing & Legal,False,moved,True
F00370,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Drafts/Sent for Signature/Final Side Letter - Exelon (Cambium Carbon).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Final Side Letter - Exelon (Cambium Carbon).pdf,PLACED,02 Financing & Legal,False,moved,True
F00371,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/01 - Final - Convertible Promissory Note - Exelon (Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/01 - Final - Convertible Promissory Note - Exelon (Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00372,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/02 - FINAL Convertible Promissory Note - J. Levitt (Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/02 - FINAL Convertible Promissory Note - J. Levitt (Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00373,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/03- FINAL Convertible Promissory Note - S. Levitt (Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/03- FINAL Convertible Promissory Note - S. Levitt (Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00374,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/04 - FINAL Convertible Promissory Note - Cambium Carbon PBC (D. Sobotka) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/04 - FINAL Convertible Promissory Note - Cambium Carbon PBC (D. Sobotka) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00375,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/05 - FINAL Convertible Promissory Note (T. Wiese - Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/05 - FINAL Convertible Promissory Note (T. Wiese - Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00376,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/05 – First Amendment to Convertible Promissory Note (re. extension of Maturity Date) - Cambium Carbon PBC (Ted Weise) signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/05 – First Amendment to Convertible Promissory Note (re. extension of Maturity Date) - Cambium Carbon PBC (Ted Weise) signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00377,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/06 - FINAL Convertible Promissory Note (K. Webb - Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/06 - FINAL Convertible Promissory Note (K. Webb - Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00378,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/06 First Amendment to Convertible Promissory Note (re. extension of Maturity Date) - Superorganism (Cambium Carbon PBC) signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/06 First Amendment to Convertible Promissory Note (re. extension of Maturity Date) - Superorganism (Cambium Carbon PBC) signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00379,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/07 - FINAL Convertible Promissory Note (T. O_Keefe - Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/07 - FINAL Convertible Promissory Note (T. O_Keefe - Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00380,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/08 - FINAL Convertible Promissory Note (CAM Fund I - Cambium Carbon PBC) - signed.pdf,COMPANIES/Cambium/02_Financing_and_Legal/08 - FINAL Convertible Promissory Note (CAM Fund I - Cambium Carbon PBC) - signed.pdf,PLACED,02 Financing & Legal,False,moved,True
F00381,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/Draft/FINAL Convertible Promissory Note - Cambium Carbon PBC (D. Sobotka).pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note - Cambium Carbon PBC (D. Sobotka).pdf,PLACED,02 Financing & Legal,False,moved,True
F00382,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/Draft/FINAL Convertible Promissory Note - Cambium Carbon PBC.pdf,COMPANIES/Cambium/02_Financing_and_Legal/FINAL Convertible Promissory Note - Cambium Carbon PBC__F00382.pdf,PLACED,02 Financing & Legal,False,moved,True
F00383,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Convertible Note/Executed/Not used/Convertible Note - D. Soboka (Cambium Carbon).pdf,COMPANIES/Cambium/02_Financing_and_Legal/Convertible Note - D. Soboka (Cambium Carbon).pdf,PLACED,02 Financing & Legal,False,moved,True
F00384,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/SEC/0001857501.formd,COMPANIES/Cambium/02_Financing_and_Legal/0001857501.formd,PLACED,02 Financing & Legal,False,moved,True
F00385,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/SEC/Accepted Form ID.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Accepted Form ID.pdf,PLACED,02 Financing & Legal,False,moved,True
F00386,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/SEC/Cambium EDGAR Access Codes.docx,COMPANIES/Cambium/02_Financing_and_Legal/Cambium EDGAR Access Codes.docx,PLACED,02 Financing & Legal,False,moved,True
F00387,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/SEC/Form D.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Form D.pdf,PLACED,02 Financing & Legal,False,moved,True
F00388,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/SEC/Transmit Submission Acknowledgement.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Transmit Submission Acknowledgement.pdf,PLACED,02 Financing & Legal,False,moved,True
F00389,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Suitability Questionnaires/Climate Collective_2021.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Climate Collective_2021.pdf,PLACED,02 Financing & Legal,False,moved,True
F00390,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Suitability Questionnaires/DavidSobotka_InvestorSuitability_0721.pdf,COMPANIES/Cambium/02_Financing_and_Legal/DavidSobotka_InvestorSuitability_0721.pdf,PLACED,02 Financing & Legal,False,moved,True
F00391,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Suitability Questionnaires/ISQ Steve Levitt 2021_4_25.pdf,COMPANIES/Cambium/02_Financing_and_Legal/ISQ Steve Levitt 2021_4_25.pdf,PLACED,02 Financing & Legal,False,moved,True
F00392,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Suitability Questionnaires/Jon Levitt ISQ 2021.4.24.pdf,COMPANIES/Cambium/02_Financing_and_Legal/Jon Levitt ISQ 2021.4.24.pdf,PLACED,02 Financing & Legal,False,moved,True
F00393,Cambium,Diligence/Cost Parity/Cambium Data Room 2024 _ Supplemental Documentation 2/Legal (Supplementary Docs)/Company Minute Book and Corporate Records/Pre-Seed Investment Documents/Suitability Questionnaires/KevinWebb_InvestorSuitability_0721.pdf,COMPANIES/Cambium/02_Financing_and_Legal/KevinWebb_InvestorSuitability_0721.pdf,PLACED,02 Financing & Legal,False,moved,True
